"block_number","contract_address","base_fees","transaction_count","base_fees_256"
12965002,"0xdac17f958d2ee523a2206206994597c13d831ec7",923594781422534,13.0,923594781422534
12965002,"0xdb3130952ed9b5fa7108dedaaa921ae8f59beacb",216833835536929,1.0,216833835536929
12965002,"0xe592427a0aece92de3edee1f18e0157c05861564",100697031374654,3.0,100697031374654
12965002,"0xebc86fb12ab0ffac6cbcafce2f049bfe7efada0d",181685922318654,1.0,181685922318654
12965002,"0xee4e158c03a10cbc8242350d74510779a364581c",378323153176423,1.0,378323153176423
12965002,"0xf3033c8d381f16d9d466b0517e6ccced0f493fb6",58729600448610,1.0,58729600448610
12965002,"0xf4a1551b311c7345528a87d4f713cbd7f3af1c68",43608721419081,1.0,43608721419081
12965002,"0xf5320c0bb7cd2723f42fde6909c23b98a0f6918f",1521556010484822,9.0,1521556010484822
12965002,"0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c",222797908084102,3.0,222797908084102
12965002,"0xf65b5c5104c4fafd4b709d9d60a185eae063276c",68215424300426,1.0,68215424300426
12965002,"0xfaff15c6cdaca61a4f87d329689293e07c98f578",132310538774076,3.0,132310538774076
12965002,"0xfbddadd80fe7bda00b901fbaf73803f2238ae655",83538775557315,1.0,83538775557315
12965002,"0xfd1c027190418982eeade3a8a091556ae8f0a8c9",43959251462698,1.0,43959251462698
12965003,"0x0000000000000eb4ec62758aae93400b3e5f7f18",605495845990574,1.0,605495845990574
12965003,"0x0000000000007f150bd6f54c40a34d7c3d5e9f56",493334615995536,1.0,493334615995536
12965003,"0x00000000003b3cc22af3ae1eac0440bcee416b40",745228722431592,4.0,745228722431592
12965003,"0x043c308bb8a5ae96d0093444be7f56459f1340b1",46319511977214,1.0,46319511977214
12965003,"0x111111111117dc0aa78b770fa6a738034120c302",73474096347372,1.0,73474096347372
12965003,"0x11111112542d85b3ef69ae05771c2dccff4faa26",145745402749114,1.0,145745402749114
12965003,"0x15d4c048f83bd7e37d49ea4c83a07267ec4203da",66344185296886,1.0,66344185296886
12965003,"0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2",1290314621330406,9.0,1290314621330406
12965003,"0x1b46b72c5280f30fbe8a958b4f3c348fd0fd2e55",284326732366446,1.0,284326732366446
12965003,"0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c",70613022038832,1.0,70613022038832
12965003,"0x2260fac5e5542a773aa44fbcfedf7c193bc2c599",53092144594146,1.0,53092144594146
12965003,"0x283af0b28c62c092c9727f1ee09c02ca627eb7f5",375207832554184,1.0,375207832554184
12965003,"0x2c8652acbaba3d398952bd291b0baf29ba6f0ae8",122584935050480,1.0,122584935050480
12965003,"0x3845badade8e6dff049820680d1f14bd3903a5d0",73055610851496,1.0,73055610851496
12965003,"0x3b3ee1931dc30c1957379fac9aba94d1c48a5405",429363271928668,1.0,429363271928668
12965003,"0x43212005a9ed2dab40b7901662965fb282664091",127008924578312,1.0,127008924578312
12965003,"0x491d6b7d6822d5d4bc88a1264e1b47791fd8e904",4752880695249078,71.0,4752880695249078
12965003,"0x4ad2d817b60db6ee79c1ae016429251a0d25423f",523254905530616,1.0,523254905530616
12965003,"0x4d246be90c2f36730bb853ad41d0a189061192d3",145419439556748,1.0,145419439556748
12965003,"0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5",429401704270126,1.0,429401704270126
12965003,"0x574fc478bc45ce144105fa44d98b4b2e4bd442cb",87248532209930,1.0,87248532209930
12965003,"0x5aa653a076c1dbb47cec8c1b4d152444cad91941",196614165218912,1.0,196614165218912
12965003,"0x5b7533812759b45c2b44c19e320ba2cd2681b542",66198996451378,1.0,66198996451378
12965003,"0x7645eec8bb51862a5aa855c40971b2877dae81af",185477326716416,1.0,185477326716416
12965003,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d",1050348774946870,11.0,1050348774946870
12965003,"0x7be8076f4ea4a4ad08075c2508e481d6c946d12b",1541864260113394,5.0,1541864260113394
12965003,"0x7cb3b606f1d95b87ca03938efee92e7e06290fce",1232520920297898,1.0,1232520920297898
12965003,"0x8564653879a18c560e7c0ea0e084c516c62f5653",87645666404996,1.0,87645666404996
12965003,"0x86e4dc95c7fbdbf52e33d563bbdb00823894c287",2947390500614560,1.0,2947390500614560
12965003,"0x881d40237659c251811cec9c364ef91dc08d300c",221011584944472,1.0,221011584944472
12965003,"0x88df592f8eb5d7bd38bfef7deb0fbc02cf3778a0",2923357476422824,1.0,2923357476422824
12965003,"0x8b3192f5eebd8579568a2ed41e6feb402f93f73f",84888501760398,1.0,84888501760398
12965003,"0x8d12a197cb00d4747a1fe03395095ce2a5cc6819",355855013500000,1.0,355855013500000
12965003,"0x8e870d67f660d95d5be530380d0ec0bd388289e1",63280985340678,1.0,63280985340678
12965003,"0x8ebe0c66e7d38d3d6540d3a55f8bb03f2f0e5b00",163660567548758,1.0,163660567548758
12965003,"0x97c9452793170ec15344c786f239ad421cbc9990",389012160237876,1.0,389012160237876
12965003,"0x9813037ee2218799597d83d4a5b6f3b6778218d9",37905676038020,1.0,37905676038020
12965003,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",154423994818352,2.0,154423994818352
12965003,"0xa0c68c638235ee32657e8f720a23cec1bfc77c77",325607337352500,1.0,325607337352500
12965003,"0xa5409ec958c83c3f309868babaca7c86dcb077c1",1131909320621016,2.0,1131909320621016
12965003,"0xa80f2c8f61c56546001f5fc2eb8d6e4e72c45d4c",151111696352694,3.0,151111696352694
12965003,"0xb440dd674e1243644791a4adfe3a2abb0a92d309",686855689437106,1.0,686855689437106
12965003,"0xb8169f6d97c66c50ef27b7b1b3fb2875d2b036a4",452741522895564,3.0,452741522895564
12965003,"0xba11d00c5f74255f56a5e366f4f77f5a186d7f55",177971632771674,1.0,177971632771674
12965003,"0xbbbbbbb5aa847a2003fbc6b5c16df0bd1e725f61",67033120603022,1.0,67033120603022
12965003,"0xbf0c5d82748ed81b5794e59055725579911e3e4e",344256986900008,1.0,344256986900008
12965003,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",131973813726664,2.0,131973813726664
12965003,"0xc36442b4a4522e871399cd717abdd847ab11fe88",349831099831472,2.0,349831099831472
12965003,"0xc36cf0cfcb5d905b8b513860db0cfe63f6cf9f5c",87175937787176,1.0,87175937787176
12965003,"0xcd111aa492a9c77a367c36e6d6af8e6f212e0c8e",198401980806736,2.0,198401980806736
12965003,"0xcda72070e455bb31c7690a170224ce43623d0b6f",117107614682688,1.0,117107614682688
12965003,"0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405",64808315058620,1.0,64808315058620
12965003,"0xd48c6a5c3046a29a57dad9b6453769c674b7d22f",91234108361130,3.0,91234108361130
12965003,"0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f",695236786715058,3.0,695236786715058
12965003,"0xda86006036540822e0cd2861dbd2fd7ff9caa0e8",42059215755592,1.0,42059215755592
12965003,"0xdac17f958d2ee523a2206206994597c13d831ec7",777211547624918,12.0,777211547624918
12965003,"0xe592427a0aece92de3edee1f18e0157c05861564",737590650421828,4.0,737590650421828
12965003,"0xf411903cbc70a74d22900a5de66a2dda66507255",78572786980800,1.0,78572786980800
12965003,"0xf5320c0bb7cd2723f42fde6909c23b98a0f6918f",8177141112094556,43.0,8177141112094556
12965003,"0xf5c9f957705bea56a7e806943f98f7777b995826",155098695923948,1.0,155098695923948
12965003,"0xf5ce3d069c0c0f99e45d4a5bf1d77c5aa0640226",89098978280130,1.0,89098978280130
12965003,"0xf7a0383750fef5abace57cc4c9ff98e3790202b3",203990327938740,2.0,203990327938740
12965003,"0xfca59cd816ab1ead66534d82bc21e7515ce441cf",45476847305246,1.0,45476847305246
12965003,"0xfd31c7d00ca47653c6ce64af53c1571f9c36566a",127598220480668,1.0,127598220480668
12965003,"0xfe18be6b3bd88a2d2a7f928d00292e7a9963cfc6",99743313443942,1.0,99743313443942
12965003,"0xff64cb7ba5717a10dabc4be3a41acd2c2f95ee22",66060924706140,1.0,66060924706140
12965004,"0x0000006daea1723962647b7e189d311d757fb793",1069348857778904,5.0,1069348857778904
12965004,"0x03f7724180aa6b939894b5ca4314783b0b36b329",281134874238152,1.0,281134874238152
12965004,"0x054d64b73d3d8a21af3d764efd76bcaa774f3bb2",63534806659536,1.0,63534806659536
12965004,"0x1796ae0b0fa4862485106a0de9b654efe301d0b2",49038597055000,1.0,49038597055000
12965004,"0x188e817b02e635d482ae4d81e25dda98a97c4a42",74391351574896,1.0,74391351574896
12965004,"0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2",237364423609632,1.0,237364423609632
12965004,"0x2260fac5e5542a773aa44fbcfedf7c193bc2c599",61702964862608,1.0,61702964862608
12965004,"0x283af0b28c62c092c9727f1ee09c02ca627eb7f5",356312444626240,1.0,356312444626240
12965004,"0x29236dfcae0aee2d6da157f3b6835830c75875ad",283501536979288,1.0,283501536979288
12965004,"0x491d6b7d6822d5d4bc88a1264e1b47791fd8e904",2949973050111984,39.0,2949973050111984
12965004,"0x4a220e6096b25eadb88358cb44068a3248254675",152015647719720,3.0,152015647719720
12965004,"0x55296f69f40ea6d20e478533c15a6b08b654e758",49406886926760,1.0,49406886926760
12965004,"0x5c034e3bedb7d06bd102fc483cf017bf9f90da60",151109334383128,1.0,151109334383128
12965004,"0x60f80121c31a0d46b5279700f9df786054aa5ee5",364875984774816,1.0,364875984774816
12965004,"0x639ae8f3eed18690bf451229d14953a5a5627b72",67236920500880,1.0,67236920500880
12965004,"0x64e22b81619c5035c9cfa9a67a3ff93a4cd78d31",71137590620912,1.0,71137590620912
12965004,"0x656c00e1bcd96f256f224ad9112ff426ef053733",86199045115584,1.0,86199045115584
12965004,"0x6b175474e89094c44da98b954eedeac495271d0f",74391351574896,1.0,74391351574896
12965004,"0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f",74026264223760,1.0,74026264223760
12965004,"0x7645eec8bb51862a5aa855c40971b2877dae81af",3957175393921856,22.0,3957175393921856
12965004,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d",718440666705664,4.0,718440666705664
12965004,"0x7be8076f4ea4a4ad08075c2508e481d6c946d12b",5169382291696152,9.0,5169382291696152
12965004,"0x7ccfeef4f0ff48b0e0abd19bbbebae90939f180d",76493806364552,1.0,76493806364552
12965004,"0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9",287178030655640,1.0,287178030655640
12965004,"0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa",51679075309488,1.0,51679075309488
12965004,"0x881d40237659c251811cec9c364ef91dc08d300c",1106017718923704,4.0,1106017718923704
12965004,"0x8d69047c8c673ebec12bae6af1f053d395d1e5bf",64370664542400,1.0,64370664542400
12965004,"0x9506d37f70eb4c3d79c398d326c871abbf10521d",56297110049296,1.0,56297110049296
12965004,"0x9c10aed865b63f0a789ae64041581eac63458209",201683540077336,1.0,201683540077336
12965004,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",96573610677032,1.0,96573610677032
12965004,"0xba12222222228d8ba445958a75a0704d566bf2c8",315075187811304,1.0,315075187811304
12965004,"0xbf0889b98d187dabc28362e3ff6aa9c184c7d299",315518736917728,1.0,315518736917728
12965004,"0xc1bfccd4c29813ede019d00d2179eea838a67703",74695591034176,1.0,74695591034176
12965004,"0xc36442b4a4522e871399cd717abdd847ab11fe88",369204191398152,1.0,369204191398152
12965004,"0xc770eefad204b5180df6a14ee197d99d808ee52d",74008650360328,1.0,74008650360328
12965004,"0xc8733a1536a64e1095db3b19f81614bbab9c959d",400644937624272,1.0,400644937624272
12965004,"0xcda72070e455bb31c7690a170224ce43623d0b6f",465399904641552,1.0,465399904641552
12965004,"0xd487892bb4c57edbe7ab401d9fe801c8fe6473f5",83012537094704,1.0,83012537094704
12965004,"0xd48c6a5c3046a29a57dad9b6453769c674b7d22f",34210926565880,1.0,34210926565880
12965004,"0xd54f502e184b6b739d7d27a6410a67dc462d69c8",240871183692912,1.0,240871183692912
12965004,"0xdac17f958d2ee523a2206206994597c13d831ec7",894694591768128,12.0,894694591768128
12965004,"0xdef1c0ded9bec7f1a1670819833240f027b25eff",164907394491632,1.0,164907394491632
12965004,"0xdf9aa1012fa49dc1d2a306e3e65ef1797d2b5fbb",135221629567464,1.0,135221629567464
12965004,"0xe32fd54add3c631eaf290179539f4bd7cf10d9b8",56819120911008,1.0,56819120911008
12965004,"0xe592427a0aece92de3edee1f18e0157c05861564",761460126247856,3.0,761460126247856
12965004,"0xe7ae6d0c56cacaf007b7e4d312f9af686a9e9a04",75568277904216,1.0,75568277904216
12965004,"0xe85d5fe256f5f5c9e446502ae994fda12fd6700a",104852126490072,1.0,104852126490072
12965004,"0xf5320c0bb7cd2723f42fde6909c23b98a0f6918f",23111604967055808,108.0,23111604967055808
12965004,"0xf5c771e0b749444eaec5c1f7ef5c0b93200bb0e4",97918669339112,1.0,97918669339112
12965004,"0xf7a0383750fef5abace57cc4c9ff98e3790202b3",74469813330184,1.0,74469813330184
12965004,"0xf91c7c211db969aafcb1cfc6cbbdca048074ee07",197481833018648,1.0,197481833018648
12965004,"0xfc007068c862e69213dc7aa817063b1803d4e941",200625107011104,1.0,200625107011104
12965005,"0x0000000000095413afc295d19edeb1ad7b71c952",83980677337000,1.0,83980677337000
12965005,"0x0000006daea1723962647b7e189d311d757fb793",453405597912200,2.0,453405597912200
12965005,"0x041f2768a50200c614c8dac5988fa4557e0fb3a3",174557327658624,1.0,174557327658624
12965005,"0x04969cd041c0cafb6ac462bd65b536a5bdb3a670",83993285696064,1.0,83993285696064
12965005,"0x0839f043ece52658d99cdc9173d5b116608802d8",125881856894976,1.0,125881856894976
12965005,"0x0e69d0a2bbb30abcb7e5cfea0e4fde19c00a8d47",88103610750928,2.0,88103610750928
12965005,"0x106552c11272420aad5d7e94f8acab9095a6c952",99099901048888,1.0,99099901048888
12965005,"0x11111112542d85b3ef69ae05771c2dccff4faa26",947514581271296,2.0,947514581271296
12965005,"0x115e29615d1c10c8ddf826e4faec64ef6c1e3357",124905609664592,2.0,124905609664592
12965005,"0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2",358376395646832,1.0,358376395646832
12965005,"0x2821e35072ccdad0d69665092f64eb280b385c73",134030459238624,1.0,134030459238624
12965005,"0x31f3bba9b71cb1d5e96cd62f0ba3958c034b55e9",3604484893992928,1.0,3604484893992928
12965005,"0x491d6b7d6822d5d4bc88a1264e1b47791fd8e904",4339325276960976,51.0,4339325276960976
12965005,"0x4c11249814f11b9346808179cf06e71ac328c1b5",47468670681808,1.0,47468670681808
12965005,"0x55296f69f40ea6d20e478533c15a6b08b654e758",55619074219608,1.0,55619074219608
12965005,"0x56a86d648c435dc707c8405b78e2ae8eb4e60ba4",83941051065656,1.0,83941051065656
12965005,"0x574fc478bc45ce144105fa44d98b4b2e4bd442cb",110404195546840,1.0,110404195546840
12965005,"0x706d7f8b3445d8dfc790c524e3990ef014e7c578",45788156537992,1.0,45788156537992
12965005,"0x7645eec8bb51862a5aa855c40971b2877dae81af",2242926210613088,11.0,2242926210613088
12965005,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d",3593598476538240,12.0,3593598476538240
12965005,"0x7be8076f4ea4a4ad08075c2508e481d6c946d12b",5250862806240224,16.0,5250862806240224
12965005,"0x881d40237659c251811cec9c364ef91dc08d300c",1122379913129912,4.0,1122379913129912
12965005,"0x88c2b948749b13abc1e0ae4b50ebeb2131d283c1",83319639083216,1.0,83319639083216
12965005,"0x89b0790487efc8f8ba16ff7e796da67c3158def8",76730870875200,1.0,76730870875200
12965005,"0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce",108075251508304,2.0,108075251508304
12965005,"0x9933b0419cfb71791da75ac2dcea952d0875c967",419346817692032,1.0,419346817692032
12965005,"0xa356867fdcea8e71aeaf87805808803806231fdc",661917236530176,2.0,661917236530176
12965005,"0xa5409ec958c83c3f309868babaca7c86dcb077c1",716158397223504,1.0,716158397223504
12965005,"0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf",1756971233180096,5.0,1756971233180096
12965005,"0xa80f2c8f61c56546001f5fc2eb8d6e4e72c45d4c",85958388515896,1.0,85958388515896
12965005,"0xab5801a7d398351b8be11c439e05c5b3259aec9b",39583042684352,1.0,39583042684352
12965005,"0xbd3531da5cf5857e7cfaa92426877b022e612cf8",84160796752200,1.0,84160796752200
12965005,"0xbec4a69d6a5fbcb2303c13d24ea1a51a6f19bd12",92559765082976,1.0,92559765082976
12965005,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",167021131326656,2.0,167021131326656
12965005,"0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25",960897453820656,18.0,960897453820656
12965005,"0xd48c6a5c3046a29a57dad9b6453769c674b7d22f",115447539172440,3.0,115447539172440
12965005,"0xd794dd1cada4cf79c9eebaab8327a1b0507ef7d4",65588683850928,1.0,65588683850928
12965005,"0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f",1443988532551968,17.0,1443988532551968
12965005,"0xdac17f958d2ee523a2206206994597c13d831ec7",796165640261192,9.0,796165640261192
12965005,"0xdd4f84e4f3cd31d6c91d80122b5a26cb4ae66bd5",82887352486736,1.0,82887352486736
12965005,"0xdef1c0ded9bec7f1a1670819833240f027b25eff",213072262210840,1.0,213072262210840
12965005,"0xdf9aa1012fa49dc1d2a306e3e65ef1797d2b5fbb",152105442553944,1.0,152105442553944
12965005,"0xe35f19e4457a114a951781aaf421ec5266ef25fe",47265135742632,1.0,47265135742632
12965005,"0xe45b4a84e0ad24b8617a489d743c52b84b7acebe",83528577604848,1.0,83528577604848
12965005,"0xe592427a0aece92de3edee1f18e0157c05861564",366762755618544,1.0,366762755618544
12965005,"0xe66b3aa360bb78468c00bebe163630269db3324f",83679877913616,1.0,83679877913616
12965005,"0xed40834a13129509a89be39a9be9c0e96a0ddd71",182021476224512,1.0,182021476224512
12965005,"0xef0182dc0574cd5874494a120750fd222fdb909a",42808981410584,1.0,42808981410584
12965005,"0xf411903cbc70a74d22900a5de66a2dda66507255",90780185260800,1.0,90780185260800
12965005,"0xf4eda77f0b455a12f3eb44f8653835f377e36b76",92602993742624,1.0,92602993742624
12965005,"0xf5320c0bb7cd2723f42fde6909c23b98a0f6918f",20230710114646464,84.0,20230710114646464
12965005,"0xfd31c7d00ca47653c6ce64af53c1571f9c36566a",161462646173584,1.0,161462646173584
12965006,"0x0000000000007f150bd6f54c40a34d7c3d5e9f56",1192928186038760,3.0,1192928186038760
12965006,"0x0000006daea1723962647b7e189d311d757fb793",698824264268040,2.0,698824264268040
12965006,"0x0239d3a3485ec54511bee9d77d92695e443bf060",94990838677470,1.0,94990838677470
12965006,"0x03f34be1bf910116595db1b11e9d1b2ca5d59659",514060082478350,1.0,514060082478350
12965006,"0x03f7724180aa6b939894b5ca4314783b0b36b329",281053822275830,1.0,281053822275830
12965006,"0x0baba1ad5be3a5c0a66e7ac838a129bf948f1ea4",175656359434040,1.0,175656359434040
12965006,"0x10293f85197b0cf6e2152da741b3b1af9f971586",700354054229890,1.0,700354054229890
12965006,"0x11111112542d85b3ef69ae05771c2dccff4faa26",1834704455106950,2.0,1834704455106950
12965006,"0x18084be33d80c3fdf6e7e7deab4a4e5e26657331",104603187788750,1.0,104603187788750
12965006,"0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2",745643941948130,2.0,745643941948130
12965006,"0x1bd435f3c054b6e901b7b108a0ab7617c808677b",629375852423790,2.0,629375852423790
12965006,"0x25b29599fa0556c4cbf947329a7c5f4664f8cf59",324487699921150,1.0,324487699921150
12965006,"0x2c8652acbaba3d398952bd291b0baf29ba6f0ae8",390969737587720,2.0,390969737587720
12965006,"0x3593d125a4f7849a1b059e64f4517a86dd60c95d",94427551777610,1.0,94427551777610
12965006,"0x3845badade8e6dff049820680d1f14bd3903a5d0",94267481039880,1.0,94267481039880
12965006,"0x3995d8d37094b2d0c6d874192fe3331705d7768a",94210747107520,1.0,94210747107520
12965006,"0x41c028a4c1f461ebfc3af91619b240004ebad216",94233035438090,1.0,94233035438090
12965006,"0x455e5b9217ab16730e9902308e428d08880bef8b",665705831252890,1.0,665705831252890
12965006,"0x491d6b7d6822d5d4bc88a1264e1b47791fd8e904",5566494350162540,59.0,5566494350162540
12965006,"0x519c1001d550c0a1dae7d1fc220f7d14c2a521bb",94176301505730,1.0,94176301505730
12965006,"0x52a74822934897496bed5b345e81c51ac1035fa9",60764067769430,1.0,60764067769430
12965006,"0x574fc478bc45ce144105fa44d98b4b2e4bd442cb",120144232831650,1.0,120144232831650
12965006,"0x609c711783295209d9f33f535a7ca55b8ff87af2",98905480010310,1.0,98905480010310
12965006,"0x60f80121c31a0d46b5279700f9df786054aa5ee5",607766302830240,1.0,607766302830240
12965006,"0x61c86828fd30ca479c51413abc03f0f8dcec2120",328979811636940,1.0,328979811636940
12965006,"0x626e8036deb333b408be468f951bdb42433cbf18",69963069659230,1.0,69963069659230
12965006,"0x7645eec8bb51862a5aa855c40971b2877dae81af",8823455676966720,39.0,8823455676966720
12965006,"0x78a55b9b3bbeffb36a43d9905f654d2769dc55e8",453277778802090,1.0,453277778802090
12965006,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d",4638082045116670,11.0,4638082045116670
12965006,"0x7be8076f4ea4a4ad08075c2508e481d6c946d12b",4290412455190850,11.0,4290412455190850
12965006,"0x7dca3372a0a236a305fdec3d48d52b09dff82e14",376310094708270,1.0,376310094708270
12965006,"0x848b0ea643e5a352d78e2c0c12a2dd8c96fec639",180636788210500,1.0,180636788210500
12965006,"0x84e8905aad8cfa7f830a024ad274ad3f7cec1c12",148596299910190,1.0,148596299910190
12965006,"0x87de305311d5788e8da38d19bb427645b09cb4e5",94210747107520,1.0,94210747107520
12965006,"0x881d40237659c251811cec9c364ef91dc08d300c",3751701479102080,10.0,3751701479102080
12965006,"0x8b3192f5eebd8579568a2ed41e6feb402f93f73f",155509734810630,1.0,155509734810630
12965006,"0x8e6cd950ad6ba651f6dd608dc70e5886b1aa6b24",95623016780910,1.0,95623016780910
12965006,"0x90d57c386e6403bf3473a1001d248d43eb85f84d",357057029519530,2.0,357057029519530
12965006,"0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce",155098413801020,2.0,155098413801020
12965006,"0x9ae236653325b29d5ab4a2c8cb285e8059c2c204",209712928545000,1.0,209712928545000
12965006,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",758627907611090,7.0,758627907611090
12965006,"0xa0c68c638235ee32657e8f720a23cec1bfc77c77",486991918107020,1.0,486991918107020
12965006,"0xa2b4c0af19cc16a6cfacce81f192b024d625817d",261381331230000,1.0,261381331230000
12965006,"0xa324a2e3a6f64bd588565e0e1e2dd50e7a68bdd9",180126182819260,1.0,180126182819260
